"cod","mun","total","hombres","mujeres","date"
22181,"Piracés",101,64,37,1998
22181,"Piracés",100,64,36,1999
22181,"Piracés",100,64,36,2000
22181,"Piracés",111,69,42,2001
22181,"Piracés",108,66,42,2002
22181,"Piracés",103,61,42,2003
22181,"Piracés",103,62,41,2004
22181,"Piracés",106,66,40,2005
22181,"Piracés",110,69,41,2006
22181,"Piracés",101,63,38,2007
22181,"Piracés",97,62,35,2008
22181,"Piracés",96,59,37,2009
22181,"Piracés",104,61,43,2010
22181,"Piracés",103,59,44,2011
22181,"Piracés",100,57,43,2012
22181,"Piracés",102,58,44,2013
