"cod","mun","total","hombres","mujeres","date"
50053,"Boquiñeni",1006,512,494,1998
50053,"Boquiñeni",1005,507,498,1999
50053,"Boquiñeni",992,499,493,2000
50053,"Boquiñeni",989,499,490,2001
50053,"Boquiñeni",993,505,488,2002
50053,"Boquiñeni",995,505,490,2003
50053,"Boquiñeni",1013,515,498,2004
50053,"Boquiñeni",1052,544,508,2005
50053,"Boquiñeni",1035,537,498,2006
50053,"Boquiñeni",1033,527,506,2007
50053,"Boquiñeni",1012,512,500,2008
50053,"Boquiñeni",1025,512,513,2009
50053,"Boquiñeni",995,498,497,2010
50053,"Boquiñeni",985,500,485,2011
50053,"Boquiñeni",956,486,470,2012
50053,"Boquiñeni",923,472,451,2013
