"cod","mun","total","hombres","mujeres","date"
44034,"Bañón",180,96,84,1998
44034,"Bañón",183,99,84,1999
44034,"Bañón",182,99,83,2000
44034,"Bañón",177,95,82,2001
44034,"Bañón",171,93,78,2002
44034,"Bañón",167,92,75,2003
44034,"Bañón",174,98,76,2004
44034,"Bañón",174,99,75,2005
44034,"Bañón",173,99,74,2006
44034,"Bañón",166,94,72,2007
44034,"Bañón",163,90,73,2008
44034,"Bañón",171,95,76,2009
44034,"Bañón",167,91,76,2010
44034,"Bañón",165,90,75,2011
44034,"Bañón",162,91,71,2012
44034,"Bañón",163,90,73,2013
