"cod","mun","total","hombres","mujeres","date"
50014,"Alcalá de Moncayo",151,80,71,1998
50014,"Alcalá de Moncayo",147,77,70,1999
50014,"Alcalá de Moncayo",147,77,70,2000
50014,"Alcalá de Moncayo",143,75,68,2001
50014,"Alcalá de Moncayo",134,70,64,2002
50014,"Alcalá de Moncayo",135,72,63,2003
50014,"Alcalá de Moncayo",144,76,68,2004
50014,"Alcalá de Moncayo",139,73,66,2005
50014,"Alcalá de Moncayo",128,70,58,2006
50014,"Alcalá de Moncayo",157,89,68,2007
50014,"Alcalá de Moncayo",154,90,64,2008
50014,"Alcalá de Moncayo",155,92,63,2009
50014,"Alcalá de Moncayo",153,89,64,2010
50014,"Alcalá de Moncayo",205,118,87,2011
50014,"Alcalá de Moncayo",193,114,79,2012
50014,"Alcalá de Moncayo",184,111,73,2013
