"cod","mun","total","hombres","mujeres","date"
50104,"Farlete",463,230,233,1998
50104,"Farlete",457,227,230,1999
50104,"Farlete",461,232,229,2000
50104,"Farlete",459,229,230,2001
50104,"Farlete",454,224,230,2002
50104,"Farlete",451,221,230,2003
50104,"Farlete",442,218,224,2004
50104,"Farlete",443,220,223,2005
50104,"Farlete",447,222,225,2006
50104,"Farlete",439,217,222,2007
50104,"Farlete",444,219,225,2008
50104,"Farlete",432,208,224,2009
50104,"Farlete",439,211,228,2010
50104,"Farlete",435,207,228,2011
50104,"Farlete",428,209,219,2012
50104,"Farlete",411,204,207,2013
