"cod","mun","total","hombres","mujeres","date"
22252,"Yebra de Basa",162,97,65,1998
22252,"Yebra de Basa",168,97,71,1999
22252,"Yebra de Basa",166,96,70,2000
22252,"Yebra de Basa",162,94,68,2001
22252,"Yebra de Basa",157,95,62,2002
22252,"Yebra de Basa",168,98,70,2003
22252,"Yebra de Basa",166,97,69,2004
22252,"Yebra de Basa",160,94,66,2005
22252,"Yebra de Basa",155,93,62,2006
22252,"Yebra de Basa",152,89,63,2007
22252,"Yebra de Basa",154,90,64,2008
22252,"Yebra de Basa",158,91,67,2009
22252,"Yebra de Basa",155,88,67,2010
22252,"Yebra de Basa",152,86,66,2011
22252,"Yebra de Basa",147,83,64,2012
22252,"Yebra de Basa",146,81,65,2013
