"cod","mun","total","hombres","mujeres","date"
50054,"Bordalba",98,56,42,1998
50054,"Bordalba",101,59,42,1999
50054,"Bordalba",100,58,42,2000
50054,"Bordalba",99,57,42,2001
50054,"Bordalba",95,54,41,2002
50054,"Bordalba",94,55,39,2003
50054,"Bordalba",92,54,38,2004
50054,"Bordalba",95,56,39,2005
50054,"Bordalba",95,56,39,2006
50054,"Bordalba",89,53,36,2007
50054,"Bordalba",82,49,33,2008
50054,"Bordalba",79,47,32,2009
50054,"Bordalba",74,44,30,2010
50054,"Bordalba",73,43,30,2011
50054,"Bordalba",71,43,28,2012
50054,"Bordalba",68,41,27,2013
