"cod","mun","total","hombres","mujeres","date"
22060,"Binaced",1597,815,782,1998
22060,"Binaced",1596,811,785,1999
22060,"Binaced",1589,809,780,2000
22060,"Binaced",1624,834,790,2001
22060,"Binaced",1714,907,807,2002
22060,"Binaced",1704,925,779,2003
22060,"Binaced",1645,889,756,2004
22060,"Binaced",1625,889,736,2005
22060,"Binaced",1533,816,717,2006
22060,"Binaced",1530,810,720,2007
22060,"Binaced",1534,805,729,2008
22060,"Binaced",1528,787,741,2009
22060,"Binaced",1494,767,727,2010
22060,"Binaced",1485,764,721,2011
22060,"Binaced",1498,775,723,2012
22060,"Binaced",1550,810,740,2013
