"cod","mun","total","hombres","mujeres","date"
22250,"Villanúa",332,167,165,1998
22250,"Villanúa",339,170,169,1999
22250,"Villanúa",345,174,171,2000
22250,"Villanúa",349,177,172,2001
22250,"Villanúa",354,187,167,2002
22250,"Villanúa",345,186,159,2003
22250,"Villanúa",381,214,167,2004
22250,"Villanúa",435,248,187,2005
22250,"Villanúa",466,267,199,2006
22250,"Villanúa",478,274,204,2007
22250,"Villanúa",479,279,200,2008
22250,"Villanúa",477,262,215,2009
22250,"Villanúa",492,267,225,2010
22250,"Villanúa",512,274,238,2011
22250,"Villanúa",499,272,227,2012
22250,"Villanúa",487,268,219,2013
