"cod","mun","total","hombres","mujeres","date"
22011,"Albero Alto",100,53,47,1998
22011,"Albero Alto",99,53,46,1999
22011,"Albero Alto",101,52,49,2000
22011,"Albero Alto",104,55,49,2001
22011,"Albero Alto",107,57,50,2002
22011,"Albero Alto",108,59,49,2003
22011,"Albero Alto",114,60,54,2004
22011,"Albero Alto",122,66,56,2005
22011,"Albero Alto",125,69,56,2006
22011,"Albero Alto",120,67,53,2007
22011,"Albero Alto",117,67,50,2008
22011,"Albero Alto",123,70,53,2009
22011,"Albero Alto",132,76,56,2010
22011,"Albero Alto",134,78,56,2011
22011,"Albero Alto",134,77,57,2012
22011,"Albero Alto",123,72,51,2013
