"cod","mun","total","hombres","mujeres","date"
50163,"María de Huerva",868,420,448,1998
50163,"María de Huerva",922,450,472,1999
50163,"María de Huerva",1121,559,562,2000
50163,"María de Huerva",1303,661,642,2001
50163,"María de Huerva",1572,812,760,2002
50163,"María de Huerva",1675,878,797,2003
50163,"María de Huerva",2125,1122,1003,2004
50163,"María de Huerva",2498,1324,1174,2005
50163,"María de Huerva",2917,1576,1341,2006
50163,"María de Huerva",3420,1820,1600,2007
50163,"María de Huerva",4008,2149,1859,2008
50163,"María de Huerva",4444,2352,2092,2009
50163,"María de Huerva",4729,2488,2241,2010
50163,"María de Huerva",5048,2627,2421,2011
50163,"María de Huerva",5265,2724,2541,2012
50163,"María de Huerva",5315,2745,2570,2013
