"cod","mun","total","hombres","mujeres","date"
22046,"Ballobar",1084,544,540,1998
22046,"Ballobar",1071,535,536,1999
22046,"Ballobar",1062,534,528,2000
22046,"Ballobar",1028,518,510,2001
22046,"Ballobar",1019,518,501,2002
22046,"Ballobar",997,502,495,2003
22046,"Ballobar",1012,512,500,2004
22046,"Ballobar",1008,510,498,2005
22046,"Ballobar",980,492,488,2006
22046,"Ballobar",997,496,501,2007
22046,"Ballobar",990,495,495,2008
22046,"Ballobar",987,499,488,2009
22046,"Ballobar",981,494,487,2010
22046,"Ballobar",974,497,477,2011
22046,"Ballobar",940,485,455,2012
22046,"Ballobar",863,452,411,2013
