"cod","mun","total","hombres","mujeres","date"
50013,"Alcalá de Ebro",299,144,155,1998
50013,"Alcalá de Ebro",297,142,155,1999
50013,"Alcalá de Ebro",296,139,157,2000
50013,"Alcalá de Ebro",294,138,156,2001
50013,"Alcalá de Ebro",294,135,159,2002
50013,"Alcalá de Ebro",292,138,154,2003
50013,"Alcalá de Ebro",279,129,150,2004
50013,"Alcalá de Ebro",299,144,155,2005
50013,"Alcalá de Ebro",292,143,149,2006
50013,"Alcalá de Ebro",288,136,152,2007
50013,"Alcalá de Ebro",297,140,157,2008
50013,"Alcalá de Ebro",290,133,157,2009
50013,"Alcalá de Ebro",276,127,149,2010
50013,"Alcalá de Ebro",283,130,153,2011
50013,"Alcalá de Ebro",284,134,150,2012
50013,"Alcalá de Ebro",270,127,143,2013
