"cod","mun","total","hombres","mujeres","date"
44251,"Villafranca del Campo",407,205,202,1998
44251,"Villafranca del Campo",387,194,193,1999
44251,"Villafranca del Campo",382,190,192,2000
44251,"Villafranca del Campo",380,189,191,2001
44251,"Villafranca del Campo",381,191,190,2002
44251,"Villafranca del Campo",371,193,178,2003
44251,"Villafranca del Campo",368,190,178,2004
44251,"Villafranca del Campo",368,193,175,2005
44251,"Villafranca del Campo",349,181,168,2006
44251,"Villafranca del Campo",360,186,174,2007
44251,"Villafranca del Campo",365,191,174,2008
44251,"Villafranca del Campo",361,191,170,2009
44251,"Villafranca del Campo",352,181,171,2010
44251,"Villafranca del Campo",339,179,160,2011
44251,"Villafranca del Campo",323,165,158,2012
44251,"Villafranca del Campo",323,165,158,2013
