"cod","mun","total","hombres","mujeres","date"
50243,"Sestrica",486,246,240,1998
50243,"Sestrica",481,246,235,1999
50243,"Sestrica",478,243,235,2000
50243,"Sestrica",470,241,229,2001
50243,"Sestrica",465,244,221,2002
50243,"Sestrica",452,234,218,2003
50243,"Sestrica",460,243,217,2004
50243,"Sestrica",447,237,210,2005
50243,"Sestrica",446,245,201,2006
50243,"Sestrica",425,235,190,2007
50243,"Sestrica",405,224,181,2008
50243,"Sestrica",406,230,176,2009
50243,"Sestrica",402,232,170,2010
50243,"Sestrica",401,228,173,2011
50243,"Sestrica",390,222,168,2012
50243,"Sestrica",400,228,172,2013
