"cod","mun","total","hombres","mujeres","date"
50004,"Aguarón",716,354,362,1998
50004,"Aguarón",753,370,383,1999
50004,"Aguarón",751,372,379,2000
50004,"Aguarón",778,382,396,2001
50004,"Aguarón",763,377,386,2002
50004,"Aguarón",751,376,375,2003
50004,"Aguarón",776,388,388,2004
50004,"Aguarón",776,389,387,2005
50004,"Aguarón",798,403,395,2006
50004,"Aguarón",838,428,410,2007
50004,"Aguarón",903,488,415,2008
50004,"Aguarón",896,481,415,2009
50004,"Aguarón",863,457,406,2010
50004,"Aguarón",873,455,418,2011
50004,"Aguarón",848,450,398,2012
50004,"Aguarón",743,382,361,2013
