"cod","mun","total","hombres","mujeres","date"
50260,"Torrelapaja",44,22,22,1998
50260,"Torrelapaja",43,21,22,1999
50260,"Torrelapaja",45,22,23,2000
50260,"Torrelapaja",44,22,22,2001
50260,"Torrelapaja",42,22,20,2002
50260,"Torrelapaja",37,20,17,2003
50260,"Torrelapaja",40,22,18,2004
50260,"Torrelapaja",36,21,15,2005
50260,"Torrelapaja",36,21,15,2006
50260,"Torrelapaja",42,26,16,2007
50260,"Torrelapaja",44,26,18,2008
50260,"Torrelapaja",42,24,18,2009
50260,"Torrelapaja",45,26,19,2010
50260,"Torrelapaja",43,24,19,2011
50260,"Torrelapaja",39,23,16,2012
50260,"Torrelapaja",37,23,14,2013
