"cod","mun","total","hombres","mujeres","date"
44241,"Valdealgorfa",753,371,382,1998
44241,"Valdealgorfa",753,371,382,1999
44241,"Valdealgorfa",736,365,371,2000
44241,"Valdealgorfa",729,361,368,2001
44241,"Valdealgorfa",719,356,363,2002
44241,"Valdealgorfa",721,354,367,2003
44241,"Valdealgorfa",728,358,370,2004
44241,"Valdealgorfa",708,345,363,2005
44241,"Valdealgorfa",680,329,351,2006
44241,"Valdealgorfa",686,340,346,2007
44241,"Valdealgorfa",685,333,352,2008
44241,"Valdealgorfa",667,326,341,2009
44241,"Valdealgorfa",685,332,353,2010
44241,"Valdealgorfa",675,326,349,2011
44241,"Valdealgorfa",651,322,329,2012
44241,"Valdealgorfa",621,302,319,2013
