"cod","mun","total","hombres","mujeres","date"
44176,"Palomar de Arroyos",264,151,113,1998
44176,"Palomar de Arroyos",261,148,113,1999
44176,"Palomar de Arroyos",255,141,114,2000
44176,"Palomar de Arroyos",250,141,109,2001
44176,"Palomar de Arroyos",246,140,106,2002
44176,"Palomar de Arroyos",238,136,102,2003
44176,"Palomar de Arroyos",227,128,99,2004
44176,"Palomar de Arroyos",222,126,96,2005
44176,"Palomar de Arroyos",219,125,94,2006
44176,"Palomar de Arroyos",213,124,89,2007
44176,"Palomar de Arroyos",210,121,89,2008
44176,"Palomar de Arroyos",208,118,90,2009
44176,"Palomar de Arroyos",198,113,85,2010
44176,"Palomar de Arroyos",191,110,81,2011
44176,"Palomar de Arroyos",189,110,79,2012
44176,"Palomar de Arroyos",186,108,78,2013
