"cod","mun","total","hombres","mujeres","date"
50117,"Gallocanta",186,94,92,1998
50117,"Gallocanta",181,94,87,1999
50117,"Gallocanta",167,86,81,2000
50117,"Gallocanta",163,83,80,2001
50117,"Gallocanta",172,90,82,2002
50117,"Gallocanta",175,93,82,2003
50117,"Gallocanta",158,84,74,2004
50117,"Gallocanta",157,83,74,2005
50117,"Gallocanta",155,79,76,2006
50117,"Gallocanta",156,81,75,2007
50117,"Gallocanta",158,81,77,2008
50117,"Gallocanta",153,81,72,2009
50117,"Gallocanta",152,81,71,2010
50117,"Gallocanta",156,86,70,2011
50117,"Gallocanta",154,85,69,2012
50117,"Gallocanta",154,85,69,2013
