"cod","mun","total","hombres","mujeres","date"
44123,"Hinojosa de Jarque",183,97,86,1998
44123,"Hinojosa de Jarque",180,94,86,1999
44123,"Hinojosa de Jarque",177,91,86,2000
44123,"Hinojosa de Jarque",174,92,82,2001
44123,"Hinojosa de Jarque",184,98,86,2002
44123,"Hinojosa de Jarque",166,90,76,2003
44123,"Hinojosa de Jarque",158,83,75,2004
44123,"Hinojosa de Jarque",162,87,75,2005
44123,"Hinojosa de Jarque",148,83,65,2006
44123,"Hinojosa de Jarque",157,87,70,2007
44123,"Hinojosa de Jarque",150,83,67,2008
44123,"Hinojosa de Jarque",153,85,68,2009
44123,"Hinojosa de Jarque",151,83,68,2010
44123,"Hinojosa de Jarque",150,81,69,2011
44123,"Hinojosa de Jarque",151,85,66,2012
44123,"Hinojosa de Jarque",146,84,62,2013
