"cod","mun","total","hombres","mujeres","date"
50002,"Acered",283,145,138,1998
50002,"Acered",273,140,133,1999
50002,"Acered",271,138,133,2000
50002,"Acered",267,136,131,2001
50002,"Acered",264,134,130,2002
50002,"Acered",245,129,116,2003
50002,"Acered",236,127,109,2004
50002,"Acered",223,124,99,2005
50002,"Acered",210,116,94,2006
50002,"Acered",204,112,92,2007
50002,"Acered",189,102,87,2008
50002,"Acered",169,91,78,2009
50002,"Acered",160,85,75,2010
50002,"Acered",198,111,87,2011
50002,"Acered",243,146,97,2012
50002,"Acered",245,150,95,2013
