"cod","mun","total","hombres","mujeres","date"
50270,"Urriés",84,52,32,1998
50270,"Urriés",82,51,31,1999
50270,"Urriés",77,45,32,2000
50270,"Urriés",67,40,27,2001
50270,"Urriés",69,40,29,2002
50270,"Urriés",64,39,25,2003
50270,"Urriés",59,36,23,2004
50270,"Urriés",55,35,20,2005
50270,"Urriés",58,35,23,2006
50270,"Urriés",47,31,16,2007
50270,"Urriés",45,30,15,2008
50270,"Urriés",39,26,13,2009
50270,"Urriés",37,23,14,2010
50270,"Urriés",36,23,13,2011
50270,"Urriés",41,25,16,2012
50270,"Urriés",41,25,16,2013
