"cod","mun","total","hombres","mujeres","date"
44154,"Monroyo",381,204,177,1998
44154,"Monroyo",377,203,174,1999
44154,"Monroyo",362,193,169,2000
44154,"Monroyo",354,191,163,2001
44154,"Monroyo",340,185,155,2002
44154,"Monroyo",330,179,151,2003
44154,"Monroyo",324,175,149,2004
44154,"Monroyo",314,168,146,2005
44154,"Monroyo",307,165,142,2006
44154,"Monroyo",338,198,140,2007
44154,"Monroyo",385,239,146,2008
44154,"Monroyo",395,241,154,2009
44154,"Monroyo",379,230,149,2010
44154,"Monroyo",394,245,149,2011
44154,"Monroyo",390,241,149,2012
44154,"Monroyo",367,222,145,2013
