"cod","mun","total","hombres","mujeres","date"
22201,"Salas Altas",389,197,192,1998
22201,"Salas Altas",383,195,188,1999
22201,"Salas Altas",380,196,184,2000
22201,"Salas Altas",381,196,185,2001
22201,"Salas Altas",367,189,178,2002
22201,"Salas Altas",376,196,180,2003
22201,"Salas Altas",366,192,174,2004
22201,"Salas Altas",349,185,164,2005
22201,"Salas Altas",330,174,156,2006
22201,"Salas Altas",326,170,156,2007
22201,"Salas Altas",320,166,154,2008
22201,"Salas Altas",305,160,145,2009
22201,"Salas Altas",311,164,147,2010
22201,"Salas Altas",310,158,152,2011
22201,"Salas Altas",311,159,152,2012
22201,"Salas Altas",302,156,146,2013
