"cod","mun","total","hombres","mujeres","date"
50292,"Villarreal de Huerva",188,105,83,1998
50292,"Villarreal de Huerva",177,100,77,1999
50292,"Villarreal de Huerva",182,100,82,2000
50292,"Villarreal de Huerva",186,103,83,2001
50292,"Villarreal de Huerva",179,101,78,2002
50292,"Villarreal de Huerva",189,107,82,2003
50292,"Villarreal de Huerva",193,114,79,2004
50292,"Villarreal de Huerva",208,120,88,2005
50292,"Villarreal de Huerva",195,111,84,2006
50292,"Villarreal de Huerva",199,115,84,2007
50292,"Villarreal de Huerva",203,116,87,2008
50292,"Villarreal de Huerva",202,115,87,2009
50292,"Villarreal de Huerva",202,114,88,2010
50292,"Villarreal de Huerva",230,125,105,2011
50292,"Villarreal de Huerva",230,123,107,2012
50292,"Villarreal de Huerva",219,117,102,2013
