"cod","mun","total","hombres","mujeres","date"
44044,"Bordón",145,79,66,1998
44044,"Bordón",143,77,66,1999
44044,"Bordón",148,74,74,2000
44044,"Bordón",145,73,72,2001
44044,"Bordón",137,75,62,2002
44044,"Bordón",134,72,62,2003
44044,"Bordón",139,80,59,2004
44044,"Bordón",144,84,60,2005
44044,"Bordón",139,80,59,2006
44044,"Bordón",136,78,58,2007
44044,"Bordón",132,74,58,2008
44044,"Bordón",142,79,63,2009
44044,"Bordón",141,79,62,2010
44044,"Bordón",146,81,65,2011
44044,"Bordón",131,72,59,2012
44044,"Bordón",120,67,53,2013
