"cod","mun","total","hombres","mujeres","date"
22235,"Torres de Alcanadre",139,80,59,1998
22235,"Torres de Alcanadre",139,81,58,1999
22235,"Torres de Alcanadre",137,80,57,2000
22235,"Torres de Alcanadre",134,77,57,2001
22235,"Torres de Alcanadre",132,76,56,2002
22235,"Torres de Alcanadre",128,75,53,2003
22235,"Torres de Alcanadre",125,70,55,2004
22235,"Torres de Alcanadre",124,66,58,2005
22235,"Torres de Alcanadre",122,65,57,2006
22235,"Torres de Alcanadre",116,63,53,2007
22235,"Torres de Alcanadre",112,60,52,2008
22235,"Torres de Alcanadre",113,61,52,2009
22235,"Torres de Alcanadre",106,58,48,2010
22235,"Torres de Alcanadre",109,60,49,2011
22235,"Torres de Alcanadre",105,57,48,2012
22235,"Torres de Alcanadre",106,60,46,2013
