"cod","mun","total","hombres","mujeres","date"
22019,"Alerre",181,94,87,1998
22019,"Alerre",188,100,88,1999
22019,"Alerre",195,102,93,2000
22019,"Alerre",210,108,102,2001
22019,"Alerre",218,110,108,2002
22019,"Alerre",220,110,110,2003
22019,"Alerre",227,113,114,2004
22019,"Alerre",228,114,114,2005
22019,"Alerre",228,117,111,2006
22019,"Alerre",224,112,112,2007
22019,"Alerre",224,115,109,2008
22019,"Alerre",228,117,111,2009
22019,"Alerre",223,114,109,2010
22019,"Alerre",222,114,108,2011
22019,"Alerre",211,112,99,2012
22019,"Alerre",213,114,99,2013
