"cod","mun","total","hombres","mujeres","date"
22144,"Laspuña",268,144,124,1998
22144,"Laspuña",272,146,126,1999
22144,"Laspuña",274,149,125,2000
22144,"Laspuña",278,146,132,2001
22144,"Laspuña",275,142,133,2002
22144,"Laspuña",272,142,130,2003
22144,"Laspuña",271,140,131,2004
22144,"Laspuña",276,143,133,2005
22144,"Laspuña",298,160,138,2006
22144,"Laspuña",312,169,143,2007
22144,"Laspuña",302,166,136,2008
22144,"Laspuña",294,166,128,2009
22144,"Laspuña",289,157,132,2010
22144,"Laspuña",301,162,139,2011
22144,"Laspuña",296,159,137,2012
22144,"Laspuña",293,158,135,2013
