"cod","mun","total","hombres","mujeres","date"
50210,"Pintanos (Los)",84,42,42,1998
50210,"Pintanos (Los)",96,48,48,1999
50210,"Pintanos (Los)",89,45,44,2000
50210,"Pintanos (Los)",83,44,39,2001
50210,"Pintanos (Los)",93,51,42,2002
50210,"Pintanos (Los)",102,55,47,2003
50210,"Pintanos (Los)",102,60,42,2004
50210,"Pintanos (Los)",94,57,37,2005
50210,"Pintanos (Los)",52,34,18,2006
50210,"Pintanos (Los)",43,27,16,2007
50210,"Pintanos (Los)",41,26,15,2008
50210,"Pintanos (Los)",38,24,14,2009
50210,"Pintanos (Los)",38,24,14,2010
50210,"Pintanos (Los)",45,27,18,2011
50210,"Pintanos (Los)",45,26,19,2012
50210,"Pintanos (Los)",48,29,19,2013
