"cod","mun","total","hombres","mujeres","date"
50131,"Jaulín",309,158,151,1998
50131,"Jaulín",305,158,147,1999
50131,"Jaulín",300,154,146,2000
50131,"Jaulín",292,153,139,2001
50131,"Jaulín",284,153,131,2002
50131,"Jaulín",287,150,137,2003
50131,"Jaulín",307,159,148,2004
50131,"Jaulín",308,158,150,2005
50131,"Jaulín",316,167,149,2006
50131,"Jaulín",326,176,150,2007
50131,"Jaulín",295,160,135,2008
50131,"Jaulín",305,166,139,2009
50131,"Jaulín",323,176,147,2010
50131,"Jaulín",302,164,138,2011
50131,"Jaulín",279,150,129,2012
50131,"Jaulín",265,141,124,2013
