"cod","mun","total","hombres","mujeres","date"
50126,"Illueca",3310,1627,1683,1998
50126,"Illueca",3319,1624,1695,1999
50126,"Illueca",3295,1614,1681,2000
50126,"Illueca",3304,1622,1682,2001
50126,"Illueca",3340,1654,1686,2002
50126,"Illueca",3444,1695,1749,2003
50126,"Illueca",3396,1661,1735,2004
50126,"Illueca",3332,1634,1698,2005
50126,"Illueca",3288,1611,1677,2006
50126,"Illueca",3279,1627,1652,2007
50126,"Illueca",3269,1626,1643,2008
50126,"Illueca",3381,1689,1692,2009
50126,"Illueca",3348,1675,1673,2010
50126,"Illueca",3282,1640,1642,2011
50126,"Illueca",3290,1629,1661,2012
50126,"Illueca",3216,1587,1629,2013
