"cod","mun","total","hombres","mujeres","date"
50048,"Berrueco",41,23,18,1998
50048,"Berrueco",42,24,18,1999
50048,"Berrueco",39,22,17,2000
50048,"Berrueco",40,23,17,2001
50048,"Berrueco",38,22,16,2002
50048,"Berrueco",45,25,20,2003
50048,"Berrueco",43,24,19,2004
50048,"Berrueco",38,20,18,2005
50048,"Berrueco",46,24,22,2006
50048,"Berrueco",47,24,23,2007
50048,"Berrueco",45,23,22,2008
50048,"Berrueco",40,20,20,2009
50048,"Berrueco",43,21,22,2010
50048,"Berrueco",45,22,23,2011
50048,"Berrueco",42,21,21,2012
50048,"Berrueco",41,21,20,2013
