"cod","mun","total","hombres","mujeres","date"
50207,"Piedratajada",194,98,96,1998
50207,"Piedratajada",142,72,70,1999
50207,"Piedratajada",133,67,66,2000
50207,"Piedratajada",144,68,76,2001
50207,"Piedratajada",157,76,81,2002
50207,"Piedratajada",173,85,88,2003
50207,"Piedratajada",168,86,82,2004
50207,"Piedratajada",170,85,85,2005
50207,"Piedratajada",165,86,79,2006
50207,"Piedratajada",167,85,82,2007
50207,"Piedratajada",156,80,76,2008
50207,"Piedratajada",152,80,72,2009
50207,"Piedratajada",150,77,73,2010
50207,"Piedratajada",147,75,72,2011
50207,"Piedratajada",130,66,64,2012
50207,"Piedratajada",126,64,62,2013
