"cod","mun","total","hombres","mujeres","date"
44086,"Cretas",631,321,310,1998
44086,"Cretas",619,316,303,1999
44086,"Cretas",603,309,294,2000
44086,"Cretas",591,301,290,2001
44086,"Cretas",583,293,290,2002
44086,"Cretas",619,317,302,2003
44086,"Cretas",588,297,291,2004
44086,"Cretas",618,318,300,2005
44086,"Cretas",630,330,300,2006
44086,"Cretas",636,334,302,2007
44086,"Cretas",632,324,308,2008
44086,"Cretas",629,326,303,2009
44086,"Cretas",618,318,300,2010
44086,"Cretas",607,313,294,2011
44086,"Cretas",598,302,296,2012
44086,"Cretas",597,300,297,2013
