"cod","mun","total","hombres","mujeres","date"
50063,"Buste (El)",114,61,53,1998
50063,"Buste (El)",107,57,50,1999
50063,"Buste (El)",111,56,55,2000
50063,"Buste (El)",108,55,53,2001
50063,"Buste (El)",105,53,52,2002
50063,"Buste (El)",101,50,51,2003
50063,"Buste (El)",98,49,49,2004
50063,"Buste (El)",91,45,46,2005
50063,"Buste (El)",94,47,47,2006
50063,"Buste (El)",94,47,47,2007
50063,"Buste (El)",90,44,46,2008
50063,"Buste (El)",90,45,45,2009
50063,"Buste (El)",88,45,43,2010
50063,"Buste (El)",83,43,40,2011
50063,"Buste (El)",82,43,39,2012
50063,"Buste (El)",76,41,35,2013
