"cod","mun","total","hombres","mujeres","date"
22009,"Albelda",962,489,473,1998
22009,"Albelda",954,488,466,1999
22009,"Albelda",937,481,456,2000
22009,"Albelda",928,476,452,2001
22009,"Albelda",918,475,443,2002
22009,"Albelda",911,460,451,2003
22009,"Albelda",877,449,428,2004
22009,"Albelda",877,450,427,2005
22009,"Albelda",892,459,433,2006
22009,"Albelda",875,456,419,2007
22009,"Albelda",870,461,409,2008
22009,"Albelda",861,461,400,2009
22009,"Albelda",847,450,397,2010
22009,"Albelda",839,447,392,2011
22009,"Albelda",810,437,373,2012
22009,"Albelda",794,419,375,2013
