"cod","mun","total","hombres","mujeres","date"
50239,"Santed",78,37,41,1998
50239,"Santed",77,37,40,1999
50239,"Santed",80,38,42,2000
50239,"Santed",78,37,41,2001
50239,"Santed",77,37,40,2002
50239,"Santed",76,37,39,2003
50239,"Santed",75,36,39,2004
50239,"Santed",76,38,38,2005
50239,"Santed",69,36,33,2006
50239,"Santed",67,35,32,2007
50239,"Santed",63,34,29,2008
50239,"Santed",61,33,28,2009
50239,"Santed",61,33,28,2010
50239,"Santed",67,38,29,2011
50239,"Santed",65,38,27,2012
50239,"Santed",66,40,26,2013
