"cod","mun","total","hombres","mujeres","date"
22244,"Valle de Lierp",60,31,29,1998
22244,"Valle de Lierp",59,31,28,1999
22244,"Valle de Lierp",59,31,28,2000
22244,"Valle de Lierp",55,29,26,2001
22244,"Valle de Lierp",54,29,25,2002
22244,"Valle de Lierp",51,27,24,2003
22244,"Valle de Lierp",49,26,23,2004
22244,"Valle de Lierp",49,26,23,2005
22244,"Valle de Lierp",47,25,22,2006
22244,"Valle de Lierp",47,25,22,2007
22244,"Valle de Lierp",44,23,21,2008
22244,"Valle de Lierp",42,22,20,2009
22244,"Valle de Lierp",65,36,29,2010
22244,"Valle de Lierp",66,37,29,2011
22244,"Valle de Lierp",64,36,28,2012
22244,"Valle de Lierp",59,33,26,2013
