"cod","mun","total","hombres","mujeres","date"
22157,"Montanuy",306,170,136,1998
22157,"Montanuy",308,174,134,1999
22157,"Montanuy",307,174,133,2000
22157,"Montanuy",305,172,133,2001
22157,"Montanuy",300,170,130,2002
22157,"Montanuy",292,165,127,2003
22157,"Montanuy",308,179,129,2004
22157,"Montanuy",308,179,129,2005
22157,"Montanuy",311,177,134,2006
22157,"Montanuy",308,174,134,2007
22157,"Montanuy",307,177,130,2008
22157,"Montanuy",296,172,124,2009
22157,"Montanuy",285,167,118,2010
22157,"Montanuy",284,167,117,2011
22157,"Montanuy",265,158,107,2012
22157,"Montanuy",253,148,105,2013
