"cod","mun","total","hombres","mujeres","date"
44193,"Puertomingalvo",139,74,65,1998
44193,"Puertomingalvo",148,79,69,1999
44193,"Puertomingalvo",140,75,65,2000
44193,"Puertomingalvo",146,80,66,2001
44193,"Puertomingalvo",163,95,68,2002
44193,"Puertomingalvo",165,93,72,2003
44193,"Puertomingalvo",182,105,77,2004
44193,"Puertomingalvo",190,113,77,2005
44193,"Puertomingalvo",229,151,78,2006
44193,"Puertomingalvo",252,170,82,2007
44193,"Puertomingalvo",259,176,83,2008
44193,"Puertomingalvo",228,134,94,2009
44193,"Puertomingalvo",207,124,83,2010
44193,"Puertomingalvo",157,86,71,2011
44193,"Puertomingalvo",144,81,63,2012
44193,"Puertomingalvo",135,78,57,2013
