"cod","mun","total","hombres","mujeres","date"
50185,"Murillo de Gállego",137,81,56,1998
50185,"Murillo de Gállego",164,98,66,1999
50185,"Murillo de Gállego",133,79,54,2000
50185,"Murillo de Gállego",132,78,54,2001
50185,"Murillo de Gállego",167,95,72,2002
50185,"Murillo de Gállego",177,102,75,2003
50185,"Murillo de Gállego",182,103,79,2004
50185,"Murillo de Gállego",179,102,77,2005
50185,"Murillo de Gállego",177,100,77,2006
50185,"Murillo de Gállego",173,97,76,2007
50185,"Murillo de Gállego",169,93,76,2008
50185,"Murillo de Gállego",165,92,73,2009
50185,"Murillo de Gállego",189,102,87,2010
50185,"Murillo de Gállego",194,109,85,2011
50185,"Murillo de Gállego",202,116,86,2012
50185,"Murillo de Gállego",189,108,81,2013
