"cod","mun","total","hombres","mujeres","date"
44128,"Jarque de la Val",102,56,46,1998
44128,"Jarque de la Val",100,55,45,1999
44128,"Jarque de la Val",95,53,42,2000
44128,"Jarque de la Val",99,54,45,2001
44128,"Jarque de la Val",91,51,40,2002
44128,"Jarque de la Val",99,54,45,2003
44128,"Jarque de la Val",96,52,44,2004
44128,"Jarque de la Val",99,55,44,2005
44128,"Jarque de la Val",99,54,45,2006
44128,"Jarque de la Val",97,54,43,2007
44128,"Jarque de la Val",100,57,43,2008
44128,"Jarque de la Val",99,55,44,2009
44128,"Jarque de la Val",90,50,40,2010
44128,"Jarque de la Val",89,47,42,2011
44128,"Jarque de la Val",91,49,42,2012
44128,"Jarque de la Val",87,47,40,2013
