"cod","mun","total","hombres","mujeres","date"
50265,"Trasmoz",67,35,32,1998
50265,"Trasmoz",63,32,31,1999
50265,"Trasmoz",60,32,28,2000
50265,"Trasmoz",59,31,28,2001
50265,"Trasmoz",59,31,28,2002
50265,"Trasmoz",65,34,31,2003
50265,"Trasmoz",65,35,30,2004
50265,"Trasmoz",69,36,33,2005
50265,"Trasmoz",71,38,33,2006
50265,"Trasmoz",91,49,42,2007
50265,"Trasmoz",87,46,41,2008
50265,"Trasmoz",82,46,36,2009
50265,"Trasmoz",78,44,34,2010
50265,"Trasmoz",76,40,36,2011
50265,"Trasmoz",76,41,35,2012
50265,"Trasmoz",74,41,33,2013
