"cod","mun","total","hombres","mujeres","date"
22051,"Bárcabo",120,66,54,1998
22051,"Bárcabo",109,60,49,1999
22051,"Bárcabo",113,62,51,2000
22051,"Bárcabo",113,62,51,2001
22051,"Bárcabo",115,63,52,2002
22051,"Bárcabo",107,60,47,2003
22051,"Bárcabo",103,59,44,2004
22051,"Bárcabo",104,59,45,2005
22051,"Bárcabo",104,59,45,2006
22051,"Bárcabo",123,70,53,2007
22051,"Bárcabo",124,74,50,2008
22051,"Bárcabo",124,74,50,2009
22051,"Bárcabo",129,76,53,2010
22051,"Bárcabo",126,74,52,2011
22051,"Bárcabo",117,70,47,2012
22051,"Bárcabo",115,69,46,2013
