"cod","mun","total","hombres","mujeres","date"
22057,"Bielsa",461,239,222,1998
22057,"Bielsa",457,234,223,1999
22057,"Bielsa",474,240,234,2000
22057,"Bielsa",462,236,226,2001
22057,"Bielsa",466,242,224,2002
22057,"Bielsa",465,243,222,2003
22057,"Bielsa",463,243,220,2004
22057,"Bielsa",499,260,239,2005
22057,"Bielsa",506,268,238,2006
22057,"Bielsa",524,269,255,2007
22057,"Bielsa",528,264,264,2008
22057,"Bielsa",508,254,254,2009
22057,"Bielsa",511,258,253,2010
22057,"Bielsa",495,251,244,2011
22057,"Bielsa",503,255,248,2012
22057,"Bielsa",500,252,248,2013
