"cod","mun","total","hombres","mujeres","date"
44060,"Cañada de Benatanduz",65,41,24,1998
44060,"Cañada de Benatanduz",63,40,23,1999
44060,"Cañada de Benatanduz",63,40,23,2000
44060,"Cañada de Benatanduz",64,39,25,2001
44060,"Cañada de Benatanduz",77,45,32,2002
44060,"Cañada de Benatanduz",60,36,24,2003
44060,"Cañada de Benatanduz",64,39,25,2004
44060,"Cañada de Benatanduz",59,35,24,2005
44060,"Cañada de Benatanduz",50,30,20,2006
44060,"Cañada de Benatanduz",49,30,19,2007
44060,"Cañada de Benatanduz",51,32,19,2008
44060,"Cañada de Benatanduz",48,30,18,2009
44060,"Cañada de Benatanduz",42,27,15,2010
44060,"Cañada de Benatanduz",41,27,14,2011
44060,"Cañada de Benatanduz",39,25,14,2012
44060,"Cañada de Benatanduz",38,26,12,2013
