"cod","mun","total","hombres","mujeres","date"
50070,"Calmarza",99,50,49,1998
50070,"Calmarza",95,48,47,1999
50070,"Calmarza",98,50,48,2000
50070,"Calmarza",94,49,45,2001
50070,"Calmarza",95,50,45,2002
50070,"Calmarza",88,46,42,2003
50070,"Calmarza",82,42,40,2004
50070,"Calmarza",75,42,33,2005
50070,"Calmarza",71,39,32,2006
50070,"Calmarza",79,42,37,2007
50070,"Calmarza",76,43,33,2008
50070,"Calmarza",75,44,31,2009
50070,"Calmarza",77,44,33,2010
50070,"Calmarza",105,53,52,2011
50070,"Calmarza",77,40,37,2012
50070,"Calmarza",80,42,38,2013
