"cod","mun","total","hombres","mujeres","date"
50281,"Vierlas",103,50,53,1998
50281,"Vierlas",101,50,51,1999
50281,"Vierlas",108,55,53,2000
50281,"Vierlas",106,53,53,2001
50281,"Vierlas",105,52,53,2002
50281,"Vierlas",103,51,52,2003
50281,"Vierlas",98,48,50,2004
50281,"Vierlas",98,48,50,2005
50281,"Vierlas",101,49,52,2006
50281,"Vierlas",103,51,52,2007
50281,"Vierlas",103,52,51,2008
50281,"Vierlas",95,48,47,2009
50281,"Vierlas",104,54,50,2010
50281,"Vierlas",97,48,49,2011
50281,"Vierlas",98,48,50,2012
50281,"Vierlas",91,47,44,2013
