"cod","mun","total","hombres","mujeres","date"
44061,"Cañada de Verich (La)",110,61,49,1998
44061,"Cañada de Verich (La)",108,61,47,1999
44061,"Cañada de Verich (La)",106,58,48,2000
44061,"Cañada de Verich (La)",100,58,42,2001
44061,"Cañada de Verich (La)",105,60,45,2002
44061,"Cañada de Verich (La)",106,59,47,2003
44061,"Cañada de Verich (La)",103,55,48,2004
44061,"Cañada de Verich (La)",109,58,51,2005
44061,"Cañada de Verich (La)",104,58,46,2006
44061,"Cañada de Verich (La)",108,58,50,2007
44061,"Cañada de Verich (La)",109,58,51,2008
44061,"Cañada de Verich (La)",108,57,51,2009
44061,"Cañada de Verich (La)",111,60,51,2010
44061,"Cañada de Verich (La)",112,62,50,2011
44061,"Cañada de Verich (La)",106,59,47,2012
44061,"Cañada de Verich (La)",94,54,40,2013
