"cod","mun","total","hombres","mujeres","date"
50050,"Bijuesca",135,77,58,1998
50050,"Bijuesca",132,75,57,1999
50050,"Bijuesca",129,73,56,2000
50050,"Bijuesca",128,72,56,2001
50050,"Bijuesca",128,72,56,2002
50050,"Bijuesca",123,73,50,2003
50050,"Bijuesca",109,65,44,2004
50050,"Bijuesca",117,70,47,2005
50050,"Bijuesca",132,78,54,2006
50050,"Bijuesca",136,82,54,2007
50050,"Bijuesca",123,76,47,2008
50050,"Bijuesca",114,75,39,2009
50050,"Bijuesca",113,74,39,2010
50050,"Bijuesca",115,73,42,2011
50050,"Bijuesca",114,71,43,2012
50050,"Bijuesca",108,67,41,2013
