"cod","mun","total","hombres","mujeres","date"
22066,"Boltaña",846,437,409,1998
22066,"Boltaña",850,439,411,1999
22066,"Boltaña",855,436,419,2000
22066,"Boltaña",846,432,414,2001
22066,"Boltaña",833,426,407,2002
22066,"Boltaña",838,429,409,2003
22066,"Boltaña",870,452,418,2004
22066,"Boltaña",917,484,433,2005
22066,"Boltaña",924,485,439,2006
22066,"Boltaña",977,525,452,2007
22066,"Boltaña",1022,565,457,2008
22066,"Boltaña",1035,569,466,2009
22066,"Boltaña",1051,576,475,2010
22066,"Boltaña",1055,579,476,2011
22066,"Boltaña",1092,592,500,2012
22066,"Boltaña",1071,578,493,2013
