"cod","mun","total","hombres","mujeres","date"
50015,"Alconchel de Ariza",171,95,76,1998
50015,"Alconchel de Ariza",168,92,76,1999
50015,"Alconchel de Ariza",162,87,75,2000
50015,"Alconchel de Ariza",160,87,73,2001
50015,"Alconchel de Ariza",151,83,68,2002
50015,"Alconchel de Ariza",135,75,60,2003
50015,"Alconchel de Ariza",128,73,55,2004
50015,"Alconchel de Ariza",121,69,52,2005
50015,"Alconchel de Ariza",119,69,50,2006
50015,"Alconchel de Ariza",116,67,49,2007
50015,"Alconchel de Ariza",109,62,47,2008
50015,"Alconchel de Ariza",106,60,46,2009
50015,"Alconchel de Ariza",99,56,43,2010
50015,"Alconchel de Ariza",96,55,41,2011
50015,"Alconchel de Ariza",90,53,37,2012
50015,"Alconchel de Ariza",85,49,36,2013
