"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",22
"Votos a candidaturas 2007","PAR 2007",54
"Votos a candidaturas 2007","CHA 2007",1
"PSOE 2007","Votos a candidaturas 2011",22
"PAR 2007","Votos a candidaturas 2011",54
"CHA 2007","Votos a candidaturas 2011",1
"Votos a candidaturas 2011","PSOE 2011",19
"Votos a candidaturas 2011","PAR 2011",44
"Votos a candidaturas 2011","PP 2011",10
