"source","target","value"
"Votos a candidaturas 2007","PP 2007",62
"Votos a candidaturas 2007","PAR 2007",15
"Votos a candidaturas 2007","CHA 2007",7
"PP 2007","Votos a candidaturas 2011",62
"PAR 2007","Votos a candidaturas 2011",15
"CHA 2007","Votos a candidaturas 2011",7
"Votos a candidaturas 2011","PP 2011",58
"Votos a candidaturas 2011","PAR 2011",32
"Votos a candidaturas 2011","CHA 2011",1
"Votos a candidaturas 2011","PSOE 2011",25
