"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",39
"Votos a candidaturas 2007","PP 2007",48
"Votos a candidaturas 2007","PAR 2007",27
"PSOE 2007","Votos a candidaturas 2011",39
"PP 2007","Votos a candidaturas 2011",48
"PAR 2007","Votos a candidaturas 2011",27
"Votos a candidaturas 2011","PSOE 2011",34
"Votos a candidaturas 2011","PP 2011",16
"Votos a candidaturas 2011","PAR 2011",21
"Votos a candidaturas 2011","CHA 2011",13
