"source","target","value"
"Votos a candidaturas 2007","PP 2007",2
"Votos a candidaturas 2007","PAR 2007",30
"PP 2007","Votos a candidaturas 2011",2
"PAR 2007","Votos a candidaturas 2011",30
"Votos a candidaturas 2011","PP 2011",9
"Votos a candidaturas 2011","PAR 2011",20
"Votos a candidaturas 2011","PSOE 2011",11
