"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",150
"Votos a candidaturas 2007","PP 2007",116
"Votos a candidaturas 2007","PAR 2007",5
"PSOE 2007","Votos a candidaturas 2011",150
"PP 2007","Votos a candidaturas 2011",116
"PAR 2007","Votos a candidaturas 2011",5
"Votos a candidaturas 2011","PSOE 2011",161
"Votos a candidaturas 2011","PP 2011",74
"Votos a candidaturas 2011","PAR 2011",22
