"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",4
"Votos a candidaturas 2007","PP 2007",47
"Votos a candidaturas 2007","PAR 2007",11
"PSOE 2007","Votos a candidaturas 2011",4
"PP 2007","Votos a candidaturas 2011",47
"PAR 2007","Votos a candidaturas 2011",11
"Votos a candidaturas 2011","PSOE 2011",38
"Votos a candidaturas 2011","PP 2011",23
"Votos a candidaturas 2011","PAR 2011",8
