"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",60
"Votos a candidaturas 2007","PP 2007",74
"Votos a candidaturas 2007","PAR 2007",48
"Votos a candidaturas 2007","CHA 2007",12
"PSOE 2007","Votos a candidaturas 2011",60
"PP 2007","Votos a candidaturas 2011",74
"PAR 2007","Votos a candidaturas 2011",48
"CHA 2007","Votos a candidaturas 2011",12
"Votos a candidaturas 2011","PSOE 2011",81
"Votos a candidaturas 2011","PP 2011",89
"Votos a candidaturas 2011","PAR 2011",74
