"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",94
"Votos a candidaturas 2007","PP 2007",35
"Votos a candidaturas 2007","PAR 2007",93
"PSOE 2007","Votos a candidaturas 2011",94
"PP 2007","Votos a candidaturas 2011",35
"PAR 2007","Votos a candidaturas 2011",93
"Votos a candidaturas 2011","PSOE 2011",60
"Votos a candidaturas 2011","PP 2011",13
"Votos a candidaturas 2011","PAR 2011",120
