"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",44
"Votos a candidaturas 2007","PP 2007",1
"Votos a candidaturas 2007","PAR 2007",6
"PSOE 2007","Votos a candidaturas 2011",44
"PP 2007","Votos a candidaturas 2011",1
"PAR 2007","Votos a candidaturas 2011",6
"Votos a candidaturas 2011","PSOE 2011",33
"Votos a candidaturas 2011","PP 2011",23
