"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",1
"Votos a candidaturas 2007","PP 2007",2
"Votos a candidaturas 2007","PAR 2007",28
"PSOE 2007","Votos a candidaturas 2011",1
"PP 2007","Votos a candidaturas 2011",2
"PAR 2007","Votos a candidaturas 2011",28
"Votos a candidaturas 2011","COMPROMISO.CON.ARAGON 2011",28
